Extract.Date,CCG.Code,CCG.Name,Breakdown.Field,Breakdown.Value,Patient.Count,CCG20CD,pop19
22/02/2021,05G,NHS North Staffordshire CCG,Age,60-69,1965,E38000126,219600
22/02/2021,05H,NHS Warwickshire North CCG,Age,60-69,1985,E38000195,195147
22/02/2021,05L,NHS Sandwell and West Birmingham CCG,Age,60-69,5635,E38000144,506073
22/02/2021,05N,NHS Shropshire CCG,Age,60-69,2835,E38000147,323136
22/02/2021,05Q,NHS South East Staffordshire and Seisdon Peninsula CCG,Age,60-69,2145,E38000153,226837
22/02/2021,05R,NHS South Warwickshire CCG,Age,60-69,2355,E38000164,273851
22/02/2021,05V,NHS Stafford and Surrounds CCG,Age,60-69,1465,E38000173,157308
22/02/2021,05W,NHS Stoke on Trent CCG,Age,60-69,3090,E38000175,264651
22/02/2021,05X,NHS Telford and Wrekin CCG,Age,60-69,1690,E38000183,179854
22/02/2021,05Y,NHS Walsall CCG,Age,60-69,3050,E38000191,285478
22/02/2021,06A,NHS Wolverhampton CCG,Age,60-69,2845,E38000210,263357
22/02/2021,06F,NHS Bedfordshire CCG,Age,60-69,4460,E38000010,461940
22/02/2021,06H,NHS Cambridgeshire and Peterborough CCG,Age,60-69,8120,E38000026,892627
22/02/2021,06K,NHS East and North Hertfordshire CCG,Age,60-69,4865,E38000049,571713
22/02/2021,06L,NHS Ipswich and East Suffolk CCG,Age,60-69,4280,E38000086,411211
22/02/2021,06N,NHS Herts Valleys CCG,Age,60-69,4590,E38000079,598034
22/02/2021,06P,NHS Luton CCG,Age,60-69,2580,E38000102,213052
22/02/2021,06Q,NHS Mid Essex CCG,Age,60-69,3550,E38000106,395918
22/02/2021,06T,NHS North East Essex CCG,Age,60-69,3415,E38000117,341267
22/02/2021,07G,NHS Thurrock CCG,Age,60-69,2020,E38000185,174341
22/02/2021,07H,NHS West Essex CCG,Age,60-69,3020,E38000197,310040
22/02/2021,07K,NHS West Suffolk CCG,Age,60-69,2110,E38000204,231706
22/02/2021,07L,NHS Barking and Dagenham CCG,Age,60-69,2360,E38000004,212906
22/02/2021,07P,NHS Brent CCG,Age,60-69,5135,E38000020,329771
22/02/2021,07T,NHS City and Hackney CCG,Age,60-69,3600,E38000035,290841
22/02/2021,07W,NHS Ealing CCG,Age,60-69,5245,E38000048,341806
22/02/2021,07Y,NHS Hounslow CCG,Age,60-69,5030,E38000084,271523
22/02/2021,08C,NHS Hammersmith and Fulham CCG,Age,60-69,2390,E38000070,185143
22/02/2021,08E,NHS Harrow CCG,Age,60-69,2865,E38000074,251160
22/02/2021,08F,NHS Havering CCG,Age,60-69,2185,E38000077,259552
22/02/2021,08G,NHS Hillingdon CCG,Age,60-69,3100,E38000082,306870
22/02/2021,08M,NHS Newham CCG,Age,60-69,4555,E38000113,353134
22/02/2021,08N,NHS Redbridge CCG,Age,60-69,2845,E38000138,305222
22/02/2021,08V,NHS Tower Hamlets CCG,Age,60-69,3315,E38000186,324745
22/02/2021,08W,NHS Waltham Forest CCG,Age,60-69,2615,E38000192,276983
22/02/2021,08Y,NHS West London CCG,Age,60-69,2595,E38000202,227412
22/02/2021,09A,NHS Central London (Westminster) CCG,Age,60-69,1820,E38000031,190034
22/02/2021,09D,NHS Brighton and Hove CCG,Age,60-69,2430,E38000021,290885
22/02/2021,10C,NHS Surrey Heath CCG,Age,60-69,680,E38000178,96564
22/02/2021,10J,NHS North Hampshire CCG,Age,60-69,1775,E38000120,225387
22/02/2021,10K,NHS Fareham and Gosport CCG,Age,60-69,1970,E38000059,201071
22/02/2021,10L,NHS Isle of Wight CCG,Age,60-69,1670,E38000087,141771
22/02/2021,10Q,NHS Oxfordshire CCG,Age,60-69,5135,E38000136,676171
22/02/2021,10R,NHS Portsmouth CCG,Age,60-69,2170,E38000137,214905
22/02/2021,10V,NHS South Eastern Hampshire CCG,Age,60-69,2455,E38000154,217701
22/02/2021,10X,NHS Southampton CCG,Age,60-69,2455,E38000167,252520
22/02/2021,11A,NHS West Hampshire CCG,Age,60-69,4550,E38000198,570799
22/02/2021,11J,NHS Dorset CCG,Age,60-69,7770,E38000045,773839
22/02/2021,11M,NHS Gloucestershire CCG,Age,60-69,6055,E38000062,637070
22/02/2021,11N,NHS Kernow CCG,Age,60-69,6685,E38000089,571802
22/02/2021,11X,NHS Somerset CCG,Age,60-69,5180,E38000150,562225
22/02/2021,12F,NHS Wirral CCG,Age,60-69,4035,E38000208,324011
22/02/2021,13T,NHS Newcastle Gateshead CCG,Age,60-69,5605,E38000212,504875
22/02/2021,14L,NHS Manchester CCG,Age,60-69,6085,E38000217,552858
22/02/2021,14Y,NHS Buckinghamshire CCG,Age,60-69,3910,E38000223,546626
22/02/2021,15A,NHS Berkshire West CCG,Age,60-69,3300,E38000221,491349
22/02/2021,15C,"NHS Bristol, North Somerset and South Gloucestershire CCG",Age,60-69,8290,E38000222,963522
22/02/2021,15D,NHS East Berkshire CCG,Age,60-69,3380,E38000224,436701
22/02/2021,15E,NHS Birmingham and Solihull CCG,Age,60-69,11805,E38000220,1180567
22/02/2021,15F,NHS Leeds CCG,Age,60-69,8345,E38000225,793139
22/02/2021,15M,NHS Derby and Derbyshire CCG,Age,60-69,9450,E38000229,1026426
22/02/2021,15N,NHS Devon CCG,Age,60-69,12285,E38000230,1200739
22/02/2021,16C,NHS Tees Valley CCG,Age,60-69,9210,E38000247,675944
22/02/2021,18C,NHS Herefordshire and Worcestershire CCG,Age,60-69,7110,E38000236,788587
22/02/2021,26A,NHS Norfolk and Waveney CCG,Age,60-69,11265,E38000239,1026193
22/02/2021,27D,NHS Cheshire CCG,Age,60-69,6740,E38000233,727223
22/02/2021,36J,NHS Bradford District and Craven CCG,Age,60-69,7560,E38000232,590901
22/02/2021,36L,NHS South West London CCG,Age,60-69,12975,E38000245,1504810
22/02/2021,42D,NHS North Yorkshire CCG,Age,60-69,3980,E38000241,428231
22/02/2021,52R,NHS Nottingham and Nottinghamshire CCG,Age,60-69,10285,E38000243,1043665
22/02/2021,70F,NHS West Sussex CCG,Age,60-69,8195,E38000248,857166
22/02/2021,71E,NHS Lincolnshire CCG,Age,60-69,8025,E38000238,761224
22/02/2021,72Q,NHS South East London CCG,Age,60-69,20305,E38000244,1819271
22/02/2021,78H,NHS Northamptonshire CCG,Age,60-69,6870,E38000242,736219
22/02/2021,84H,NHS County Durham CCG,Age,60-69,6800,E38000234,530094
22/02/2021,91Q,NHS Kent and Medway CCG,Age,60-69,17690,E38000237,1860111
22/02/2021,92A,NHS Surrey Heartlands CCG,Age,60-69,7870,E38000246,1049170
22/02/2021,92G,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Age,60-69,8355,E38000231,921917
22/02/2021,93C,NHS North Central London CCG,Age,60-69,14880,E38000240,1510806
22/02/2021,97R,NHS East Sussex CCG,Age,60-69,5465,E38000235,557229
22/02/2021,99A,NHS Liverpool CCG,Age,60-69,10760,E38000101,498042
22/02/2021,99C,NHS North Tyneside CCG,Age,60-69,2580,E38000127,207913
22/02/2021,99E,NHS Basildon and Brentwood CCG,Age,60-69,2645,E38000007,264220
22/02/2021,99F,NHS Castle Point and Rochford CCG,Age,60-69,1735,E38000030,177744
22/02/2021,99G,NHS Southend CCG,Age,60-69,1775,E38000168,183125
22/02/2021,99M,NHS North East Hampshire and Farnham CCG,Age,60-69,1540,E38000118,211709
22/02/2021,00L,NHS Northumberland CCG,Age,70-79,5550,E38000130,322434
22/02/2021,00N,NHS South Tyneside CCG,Age,70-79,2305,E38000163,150976
22/02/2021,00P,NHS Sunderland CCG,Age,70-79,3915,E38000176,277705
22/02/2021,00Q,NHS Blackburn with Darwen CCG,Age,70-79,1825,E38000014,149696
22/02/2021,00R,NHS Blackpool CCG,Age,70-79,2305,E38000015,139446
22/02/2021,00T,NHS Bolton CCG,Age,70-79,4810,E38000016,287550
22/02/2021,00V,NHS Bury CCG,Age,70-79,3105,E38000024,190990
22/02/2021,00X,NHS Chorley and South Ribble CCG,Age,70-79,2110,E38000034,178547
22/02/2021,00Y,NHS Oldham CCG,Age,70-79,2870,E38000135,237110
22/02/2021,01A,NHS East Lancashire CCG,Age,70-79,4890,E38000050,382746
22/02/2021,01D,"NHS Heywood, Middleton and Rochdale CCG",Age,70-79,2585,E38000080,222412
22/02/2021,01E,NHS Greater Preston CCG,Age,70-79,2125,E38000227,203825
22/02/2021,01F,NHS Halton CCG,Age,70-79,1985,E38000068,129410
22/02/2021,01G,NHS Salford CCG,Age,70-79,3570,E38000143,258834
22/02/2021,01H,NHS North Cumbria CCG,Age,70-79,4465,E38000215,319371
22/02/2021,01J,NHS Knowsley CCG,Age,70-79,2565,E38000091,150862
22/02/2021,01K,NHS Morecambe Bay CCG,Age,70-79,4810,E38000228,332696
22/02/2021,01T,NHS South Sefton CCG,Age,70-79,3540,E38000161,160226
22/02/2021,01V,NHS Southport and Formby CCG,Age,70-79,2390,E38000170,116184
22/02/2021,01W,NHS Stockport CCG,Age,70-79,3590,E38000174,293423
22/02/2021,01X,NHS St Helens CCG,Age,70-79,3230,E38000172,180585
22/02/2021,01Y,NHS Tameside and Glossop CCG,Age,70-79,3755,E38000182,260063
22/02/2021,02A,NHS Trafford CCG,Age,70-79,2545,E38000187,237354
22/02/2021,02E,NHS Warrington CCG,Age,70-79,2690,E38000194,210014
22/02/2021,02G,NHS West Lancashire CCG,Age,70-79,1630,E38000200,114306
22/02/2021,02H,NHS Wigan Borough CCG,Age,70-79,4730,E38000205,328662
22/02/2021,02M,NHS Fylde and Wyre CCG,Age,70-79,3050,E38000226,194337
22/02/2021,02P,NHS Barnsley CCG,Age,70-79,3850,E38000006,246866
22/02/2021,02Q,NHS Bassetlaw CCG,Age,70-79,2070,E38000008,117459
22/02/2021,02T,NHS Calderdale CCG,Age,70-79,2760,E38000025,211455
22/02/2021,02X,NHS Doncaster CCG,Age,70-79,4495,E38000044,311890
22/02/2021,02Y,NHS East Riding of Yorkshire CCG,Age,70-79,5255,E38000052,318400
22/02/2021,03A,NHS Greater Huddersfield CCG,Age,70-79,2795,E38000064,246604
22/02/2021,03F,NHS Hull CCG,Age,70-79,3530,E38000085,259778
22/02/2021,03H,NHS North East Lincolnshire CCG,Age,70-79,2150,E38000119,159563
22/02/2021,03J,NHS North Kirklees CCG,Age,70-79,2655,E38000121,193183
22/02/2021,03K,NHS North Lincolnshire CCG,Age,70-79,2360,E38000122,172292
22/02/2021,03L,NHS Rotherham CCG,Age,70-79,3475,E38000141,265411
22/02/2021,03N,NHS Sheffield CCG,Age,70-79,7080,E38000146,584853
22/02/2021,03Q,NHS Vale of York CCG,Age,70-79,4335,E38000188,366072
22/02/2021,03R,NHS Wakefield CCG,Age,70-79,4635,E38000190,348312
22/02/2021,03W,NHS East Leicestershire and Rutland CCG,Age,70-79,3665,E38000051,338592
22/02/2021,04C,NHS Leicester City CCG,Age,70-79,3720,E38000097,354224
22/02/2021,04F,NHS Milton Keynes CCG,Age,70-79,3690,E38000107,275882
22/02/2021,04V,NHS West Leicestershire CCG,Age,70-79,4650,E38000201,407490
22/02/2021,04Y,NHS Cannock Chase CCG,Age,70-79,1815,E38000028,137595
22/02/2021,05A,NHS Coventry and Rugby CCG,Age,70-79,4860,E38000038,480456
22/02/2021,05C,NHS Dudley CCG,Age,70-79,3740,E38000046,321596
22/02/2021,05D,NHS East Staffordshire CCG,Age,70-79,1790,E38000053,129944
22/02/2021,05G,NHS North Staffordshire CCG,Age,70-79,2660,E38000126,219600
22/02/2021,05H,NHS Warwickshire North CCG,Age,70-79,2565,E38000195,195147
22/02/2021,05L,NHS Sandwell and West Birmingham CCG,Age,70-79,5565,E38000144,506073
22/02/2021,05N,NHS Shropshire CCG,Age,70-79,4050,E38000147,323136
22/02/2021,05Q,NHS South East Staffordshire and Seisdon Peninsula CCG,Age,70-79,3185,E38000153,226837
22/02/2021,05R,NHS South Warwickshire CCG,Age,70-79,3285,E38000164,273851
22/02/2021,05V,NHS Stafford and Surrounds CCG,Age,70-79,2530,E38000173,157308
22/02/2021,05W,NHS Stoke on Trent CCG,Age,70-79,4005,E38000175,264651
22/02/2021,05X,NHS Telford and Wrekin CCG,Age,70-79,2050,E38000183,179854
22/02/2021,05Y,NHS Walsall CCG,Age,70-79,3270,E38000191,285478
22/02/2021,06A,NHS Wolverhampton CCG,Age,70-79,2895,E38000210,263357
22/02/2021,06F,NHS Bedfordshire CCG,Age,70-79,5560,E38000010,461940
22/02/2021,06H,NHS Cambridgeshire and Peterborough CCG,Age,70-79,10515,E38000026,892627
22/02/2021,06K,NHS East and North Hertfordshire CCG,Age,70-79,5805,E38000049,571713
22/02/2021,06L,NHS Ipswich and East Suffolk CCG,Age,70-79,5880,E38000086,411211
22/02/2021,06N,NHS Herts Valleys CCG,Age,70-79,5675,E38000079,598034
22/02/2021,06P,NHS Luton CCG,Age,70-79,2295,E38000102,213052
22/02/2021,06Q,NHS Mid Essex CCG,Age,70-79,4945,E38000106,395918
22/02/2021,06T,NHS North East Essex CCG,Age,70-79,4780,E38000117,341267
22/02/2021,07G,NHS Thurrock CCG,Age,70-79,2720,E38000185,174341
22/02/2021,07H,NHS West Essex CCG,Age,70-79,3760,E38000197,310040
22/02/2021,07K,NHS West Suffolk CCG,Age,70-79,3400,E38000204,231706
22/02/2021,07L,NHS Barking and Dagenham CCG,Age,70-79,1725,E38000004,212906
22/02/2021,07P,NHS Brent CCG,Age,70-79,4485,E38000020,329771
22/02/2021,07T,NHS City and Hackney CCG,Age,70-79,2420,E38000035,290841
22/02/2021,07W,NHS Ealing CCG,Age,70-79,5870,E38000048,341806
22/02/2021,07Y,NHS Hounslow CCG,Age,70-79,5025,E38000084,271523
22/02/2021,08C,NHS Hammersmith and Fulham CCG,Age,70-79,2390,E38000070,185143
22/02/2021,08E,NHS Harrow CCG,Age,70-79,3140,E38000074,251160
22/02/2021,08F,NHS Havering CCG,Age,70-79,2830,E38000077,259552
22/02/2021,08G,NHS Hillingdon CCG,Age,70-79,3985,E38000082,306870
22/02/2021,08M,NHS Newham CCG,Age,70-79,3150,E38000113,353134
22/02/2021,08N,NHS Redbridge CCG,Age,70-79,2615,E38000138,305222
22/02/2021,08V,NHS Tower Hamlets CCG,Age,70-79,2025,E38000186,324745
22/02/2021,08W,NHS Waltham Forest CCG,Age,70-79,2290,E38000192,276983
22/02/2021,08Y,NHS West London CCG,Age,70-79,2810,E38000202,227412
22/02/2021,09A,NHS Central London (Westminster) CCG,Age,70-79,2065,E38000031,190034
22/02/2021,09D,NHS Brighton and Hove CCG,Age,70-79,2635,E38000021,290885
22/02/2021,10C,NHS Surrey Heath CCG,Age,70-79,905,E38000178,96564
22/02/2021,10J,NHS North Hampshire CCG,Age,70-79,2520,E38000120,225387
22/02/2021,10K,NHS Fareham and Gosport CCG,Age,70-79,2650,E38000059,201071
22/02/2021,10L,NHS Isle of Wight CCG,Age,70-79,2335,E38000087,141771
22/02/2021,10Q,NHS Oxfordshire CCG,Age,70-79,6505,E38000136,676171
22/02/2021,10R,NHS Portsmouth CCG,Age,70-79,2300,E38000137,214905
22/02/2021,10V,NHS South Eastern Hampshire CCG,Age,70-79,3145,E38000154,217701
22/02/2021,10X,NHS Southampton CCG,Age,70-79,2715,E38000167,252520
22/02/2021,11A,NHS West Hampshire CCG,Age,70-79,6640,E38000198,570799
22/02/2021,11J,NHS Dorset CCG,Age,70-79,10940,E38000045,773839
22/02/2021,11M,NHS Gloucestershire CCG,Age,70-79,7905,E38000062,637070
22/02/2021,11N,NHS Kernow CCG,Age,70-79,9045,E38000089,571802
22/02/2021,11X,NHS Somerset CCG,Age,70-79,7535,E38000150,562225
22/02/2021,12F,NHS Wirral CCG,Age,70-79,5000,E38000208,324011
22/02/2021,13T,NHS Newcastle Gateshead CCG,Age,70-79,6285,E38000212,504875
22/02/2021,14L,NHS Manchester CCG,Age,70-79,5235,E38000217,552858
22/02/2021,14Y,NHS Buckinghamshire CCG,Age,70-79,5290,E38000223,546626
22/02/2021,15A,NHS Berkshire West CCG,Age,70-79,4180,E38000221,491349
22/02/2021,15C,"NHS Bristol, North Somerset and South Gloucestershire CCG",Age,70-79,10395,E38000222,963522
22/02/2021,15D,NHS East Berkshire CCG,Age,70-79,3740,E38000224,436701
22/02/2021,15E,NHS Birmingham and Solihull CCG,Age,70-79,12460,E38000220,1180567
22/02/2021,15F,NHS Leeds CCG,Age,70-79,10635,E38000225,793139
22/02/2021,15M,NHS Derby and Derbyshire CCG,Age,70-79,12620,E38000229,1026426
22/02/2021,15N,NHS Devon CCG,Age,70-79,17130,E38000230,1200739
22/02/2021,16C,NHS Tees Valley CCG,Age,70-79,10120,E38000247,675944
22/02/2021,18C,NHS Herefordshire and Worcestershire CCG,Age,70-79,9600,E38000236,788587
22/02/2021,26A,NHS Norfolk and Waveney CCG,Age,70-79,16945,E38000239,1026193
22/02/2021,27D,NHS Cheshire CCG,Age,70-79,9015,E38000233,727223
22/02/2021,36J,NHS Bradford District and Craven CCG,Age,70-79,7820,E38000232,590901
22/02/2021,36L,NHS South West London CCG,Age,70-79,14005,E38000245,1504810
22/02/2021,42D,NHS North Yorkshire CCG,Age,70-79,5840,E38000241,428231
22/02/2021,52R,NHS Nottingham and Nottinghamshire CCG,Age,70-79,12330,E38000243,1043665
22/02/2021,70F,NHS West Sussex CCG,Age,70-79,11670,E38000248,857166
22/02/2021,71E,NHS Lincolnshire CCG,Age,70-79,11515,E38000238,761224
22/02/2021,72Q,NHS South East London CCG,Age,70-79,17715,E38000244,1819271
22/02/2021,78H,NHS Northamptonshire CCG,Age,70-79,9395,E38000242,736219
22/02/2021,84H,NHS County Durham CCG,Age,70-79,8550,E38000234,530094
22/02/2021,91Q,NHS Kent and Medway CCG,Age,70-79,23725,E38000237,1860111
22/02/2021,92A,NHS Surrey Heartlands CCG,Age,70-79,10825,E38000246,1049170
22/02/2021,92G,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Age,70-79,10770,E38000231,921917
22/02/2021,93C,NHS North Central London CCG,Age,70-79,13670,E38000240,1510806
22/02/2021,97R,NHS East Sussex CCG,Age,70-79,7885,E38000235,557229
22/02/2021,99A,NHS Liverpool CCG,Age,70-79,11120,E38000101,498042
22/02/2021,99C,NHS North Tyneside CCG,Age,70-79,3130,E38000127,207913
22/02/2021,99E,NHS Basildon and Brentwood CCG,Age,70-79,3180,E38000007,264220
22/02/2021,99F,NHS Castle Point and Rochford CCG,Age,70-79,2835,E38000030,177744
22/02/2021,99G,NHS Southend CCG,Age,70-79,2305,E38000168,183125
22/02/2021,99M,NHS North East Hampshire and Farnham CCG,Age,70-79,2190,E38000118,211709
22/02/2021,00L,NHS Northumberland CCG,Age,80-89,4540,E38000130,322434
22/02/2021,00N,NHS South Tyneside CCG,Age,80-89,2245,E38000163,150976
22/02/2021,00P,NHS Sunderland CCG,Age,80-89,3945,E38000176,277705
22/02/2021,00Q,NHS Blackburn with Darwen CCG,Age,80-89,1545,E38000014,149696
22/02/2021,00R,NHS Blackpool CCG,Age,80-89,2065,E38000015,139446
22/02/2021,00T,NHS Bolton CCG,Age,80-89,3955,E38000016,287550
22/02/2021,00V,NHS Bury CCG,Age,80-89,2795,E38000024,190990
22/02/2021,00X,NHS Chorley and South Ribble CCG,Age,80-89,1890,E38000034,178547
22/02/2021,00Y,NHS Oldham CCG,Age,80-89,2675,E38000135,237110
22/02/2021,01A,NHS East Lancashire CCG,Age,80-89,4220,E38000050,382746
22/02/2021,01D,"NHS Heywood, Middleton and Rochdale CCG",Age,80-89,2255,E38000080,222412
22/02/2021,01E,NHS Greater Preston CCG,Age,80-89,2170,E38000227,203825
22/02/2021,01F,NHS Halton CCG,Age,80-89,1465,E38000068,129410
22/02/2021,01G,NHS Salford CCG,Age,80-89,3070,E38000143,258834
22/02/2021,01H,NHS North Cumbria CCG,Age,80-89,4260,E38000215,319371
22/02/2021,01J,NHS Knowsley CCG,Age,80-89,2460,E38000091,150862
22/02/2021,01K,NHS Morecambe Bay CCG,Age,80-89,4900,E38000228,332696
22/02/2021,01T,NHS South Sefton CCG,Age,80-89,3235,E38000161,160226
22/02/2021,01V,NHS Southport and Formby CCG,Age,80-89,2705,E38000170,116184
22/02/2021,01W,NHS Stockport CCG,Age,80-89,3765,E38000174,293423
22/02/2021,01X,NHS St Helens CCG,Age,80-89,3050,E38000172,180585
22/02/2021,01Y,NHS Tameside and Glossop CCG,Age,80-89,3165,E38000182,260063
22/02/2021,02A,NHS Trafford CCG,Age,80-89,2980,E38000187,237354
22/02/2021,02E,NHS Warrington CCG,Age,80-89,2515,E38000194,210014
22/02/2021,02G,NHS West Lancashire CCG,Age,80-89,1620,E38000200,114306
22/02/2021,02H,NHS Wigan Borough CCG,Age,80-89,3820,E38000205,328662
22/02/2021,02M,NHS Fylde and Wyre CCG,Age,80-89,3060,E38000226,194337
22/02/2021,02P,NHS Barnsley CCG,Age,80-89,2955,E38000006,246866
22/02/2021,02Q,NHS Bassetlaw CCG,Age,80-89,1820,E38000008,117459
22/02/2021,02T,NHS Calderdale CCG,Age,80-89,2450,E38000025,211455
22/02/2021,02X,NHS Doncaster CCG,Age,80-89,4290,E38000044,311890
22/02/2021,02Y,NHS East Riding of Yorkshire CCG,Age,80-89,5200,E38000052,318400
22/02/2021,03A,NHS Greater Huddersfield CCG,Age,80-89,2630,E38000064,246604
22/02/2021,03F,NHS Hull CCG,Age,80-89,2830,E38000085,259778
22/02/2021,03H,NHS North East Lincolnshire CCG,Age,80-89,2080,E38000119,159563
22/02/2021,03J,NHS North Kirklees CCG,Age,80-89,2380,E38000121,193183
22/02/2021,03K,NHS North Lincolnshire CCG,Age,80-89,2140,E38000122,172292
22/02/2021,03L,NHS Rotherham CCG,Age,80-89,3350,E38000141,265411
22/02/2021,03N,NHS Sheffield CCG,Age,80-89,7185,E38000146,584853
22/02/2021,03Q,NHS Vale of York CCG,Age,80-89,4645,E38000188,366072
22/02/2021,03R,NHS Wakefield CCG,Age,80-89,3895,E38000190,348312
22/02/2021,03W,NHS East Leicestershire and Rutland CCG,Age,80-89,3975,E38000051,338592
22/02/2021,04C,NHS Leicester City CCG,Age,80-89,3885,E38000097,354224
22/02/2021,04F,NHS Milton Keynes CCG,Age,80-89,2755,E38000107,275882
22/02/2021,04V,NHS West Leicestershire CCG,Age,80-89,4425,E38000201,407490
22/02/2021,04Y,NHS Cannock Chase CCG,Age,80-89,1545,E38000028,137595
22/02/2021,05A,NHS Coventry and Rugby CCG,Age,80-89,4795,E38000038,480456
22/02/2021,05C,NHS Dudley CCG,Age,80-89,3690,E38000046,321596
22/02/2021,05D,NHS East Staffordshire CCG,Age,80-89,1580,E38000053,129944
22/02/2021,05G,NHS North Staffordshire CCG,Age,80-89,2640,E38000126,219600
22/02/2021,05H,NHS Warwickshire North CCG,Age,80-89,2240,E38000195,195147
22/02/2021,05L,NHS Sandwell and West Birmingham CCG,Age,80-89,6110,E38000144,506073
22/02/2021,05N,NHS Shropshire CCG,Age,80-89,4115,E38000147,323136
22/02/2021,05Q,NHS South East Staffordshire and Seisdon Peninsula CCG,Age,80-89,3160,E38000153,226837
22/02/2021,05R,NHS South Warwickshire CCG,Age,80-89,3570,E38000164,273851
22/02/2021,05V,NHS Stafford and Surrounds CCG,Age,80-89,2320,E38000173,157308
22/02/2021,05W,NHS Stoke on Trent CCG,Age,80-89,3350,E38000175,264651
22/02/2021,05X,NHS Telford and Wrekin CCG,Age,80-89,1740,E38000183,179854
22/02/2021,05Y,NHS Walsall CCG,Age,80-89,3370,E38000191,285478
22/02/2021,06A,NHS Wolverhampton CCG,Age,80-89,3470,E38000210,263357
22/02/2021,06F,NHS Bedfordshire CCG,Age,80-89,5060,E38000010,461940
22/02/2021,06H,NHS Cambridgeshire and Peterborough CCG,Age,80-89,10185,E38000026,892627
22/02/2021,06K,NHS East and North Hertfordshire CCG,Age,80-89,6325,E38000049,571713
22/02/2021,06L,NHS Ipswich and East Suffolk CCG,Age,80-89,6295,E38000086,411211
22/02/2021,06N,NHS Herts Valleys CCG,Age,80-89,6445,E38000079,598034
22/02/2021,06P,NHS Luton CCG,Age,80-89,2450,E38000102,213052
22/02/2021,06Q,NHS Mid Essex CCG,Age,80-89,4495,E38000106,395918
22/02/2021,06T,NHS North East Essex CCG,Age,80-89,4190,E38000117,341267
22/02/2021,07G,NHS Thurrock CCG,Age,80-89,2010,E38000185,174341
22/02/2021,07H,NHS West Essex CCG,Age,80-89,3915,E38000197,310040
22/02/2021,07K,NHS West Suffolk CCG,Age,80-89,3305,E38000204,231706
22/02/2021,07L,NHS Barking and Dagenham CCG,Age,80-89,1545,E38000004,212906
22/02/2021,07P,NHS Brent CCG,Age,80-89,4935,E38000020,329771
22/02/2021,07T,NHS City and Hackney CCG,Age,80-89,2435,E38000035,290841
22/02/2021,07W,NHS Ealing CCG,Age,80-89,5495,E38000048,341806
22/02/2021,07Y,NHS Hounslow CCG,Age,80-89,3905,E38000084,271523
22/02/2021,08C,NHS Hammersmith and Fulham CCG,Age,80-89,2145,E38000070,185143
22/02/2021,08E,NHS Harrow CCG,Age,80-89,3915,E38000074,251160
22/02/2021,08F,NHS Havering CCG,Age,80-89,2915,E38000077,259552
22/02/2021,08G,NHS Hillingdon CCG,Age,80-89,3905,E38000082,306870
